ticker,exchange,assetType,priceCurrency,startDate,endDate
MENAX,NMFQS,Mutual Fund,USD,2009-11-06,2018-05-11
MENB,PINK,Stock,USD,2002-05-06,2018-05-11
MENC,PINK,Stock,USD,2007-07-27,2018-05-11
MENCX,NMFQS,Mutual Fund,USD,2012-07-31,2018-05-11
MENI,OTCMKTS,Stock,USD,2017-09-22,2018-04-10
MENJX,NMFQS,Mutual Fund,USD,2006-10-02,2018-05-11
MENKX,NMFQS,Mutual Fund,USD,2006-10-02,2018-05-11
MENRX,NMFQS,Mutual Fund,USD,2012-07-31,2018-05-11
MENT,NASDAQ,Stock,USD,2016-01-04,2017-03-31
MENU,NYSE ARCA,Stock,USD,2016-11-08,2017-10-12
MENXF,OTCMKTS,Stock,USD,2015-07-31,2018-05-11
MENYX,NMFQS,Mutual Fund,USD,2009-11-06,2018-05-11
MEOAF,PINK,Stock,USD,2007-05-15,2018-05-11
MEOAX,NMFQS,Mutual Fund,USD,2013-11-18,2018-05-11
MEOBF,PINK,Stock,USD,2007-09-10,2018-05-11
MEOCX,NMFQS,Mutual Fund,USD,2013-11-18,2018-05-11
MEODX,,Mutual Fund,USD,2018-03-21,2018-05-11
MEOH,NASDAQ,Stock,USD,1992-05-19,2018-05-11
MEOIX,NMFQS,Mutual Fund,USD,2013-11-18,2018-05-11
MEOVX,NMFQS,Mutual Fund,USD,2013-11-18,2018-05-11
MEP,NYSE,Stock,USD,2013-11-07,2017-08-28
MEPAX,NMFQS,Mutual Fund,USD,2004-10-29,2018-05-11
MEPSX,NMFQS,Mutual Fund,USD,2004-10-29,2018-05-11
MEPW,PINK,Stock,USD,2017-11-20,2018-04-26
MEPYX,NMFQS,Mutual Fund,USD,2006-10-02,2018-05-11
MEQAX,NMFQS,Mutual Fund,USD,1997-03-31,2018-05-11
MEQFX,NMFQS,Mutual Fund,USD,1992-08-14,2018-05-11
MEQRX,NMFQS,Mutual Fund,USD,2003-10-30,2018-05-11
MEQYF,PINK,Stock,USD,2007-02-12,2018-05-11
MER-P-K,NYSE,Stock,USD,2014-09-22,2018-05-11
MER-P-P,NYSE,Stock,USD,2014-09-22,2018-05-11
MERAX,NMFQS,Mutual Fund,USD,2000-03-20,2018-05-11
MERBX,NMFQS,Mutual Fund,USD,2000-07-28,2018-05-11
MERC,NASDAQ,Stock,USD,1990-03-26,2018-05-11
MERDX,NMFQS,Mutual Fund,USD,1984-07-31,2018-05-11
MERFX,NMFQS,Mutual Fund,USD,1989-01-31,2018-05-11
MERG,PINK,Stock,USD,2017-10-12,2017-11-03
MERIX,NMFQS,Mutual Fund,USD,2013-08-05,2018-05-11
MERKX,NMFQS,Mutual Fund,USD,2005-05-12,2018-05-11
MERLY,PINK,Stock,USD,2016-04-22,2018-05-11
MERR,PINK,Stock,USD,1998-12-22,2018-05-11
MERU,NASDAQ,Stock,USD,2010-03-31,2015-07-07
MERVX,NMFQS,Mutual Fund,USD,2004-07-08,2018-05-11
MES,NYSE ARCA,ETF,USD,2016-01-04,2016-10-17
MESG,NASDAQ,Stock,USD,2015-09-08,2016-08-22
MESNF,OTCMKTS,Stock,USD,2001-05-22,2018-04-27
MESO,NASDAQ,Stock,USD,2007-10-02,2018-05-11
MET,NYSE,Stock,USD,2000-04-05,2018-05-11
MET-P-A,NYSE,Stock,USD,2014-09-22,2018-05-11
METAX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
METC,NASDAQ,Stock,USD,2017-02-03,2018-05-11
METCX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
METIX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
METR,NASDAQ,Stock,USD,2016-01-04,2016-02-22
MEURX,NMFQS,Mutual Fund,USD,1996-07-03,2018-05-11
MEVIX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
MEVOX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
MEXGF,PINK,Stock,USD,2016-09-14,2018-05-11
MEXI,,ETF,USD,,
MEXX,NYSE ARCA,Stock,USD,2017-05-03,2018-05-11
MEYYY,PINK,Stock,USD,2017-11-03,2018-04-25
MFA,NYSE,Stock,USD,1998-04-13,2018-05-11
MFA-P-B,NYSE,Stock,USD,2014-09-22,2018-05-11
MFAAX,NMFQS,Mutual Fund,USD,2010-11-03,2018-05-11
MFABX,NMFQS,Mutual Fund,USD,2010-11-03,2017-04-10
MFACX,NMFQS,Mutual Fund,USD,2010-11-03,2018-05-11
MFADX,NMFQS,Mutual Fund,USD,2013-01-02,2018-05-11
MFAEX,NMFQS,Mutual Fund,USD,2010-11-03,2018-05-11
MFAFX,NMFQS,Mutual Fund,USD,2010-11-03,2018-05-11
MFAIF,OTCMKTS,Stock,USD,2017-12-12,2018-02-09
MFAIX,NMFQS,Mutual Fund,USD,2010-12-29,2018-05-11
MFALX,NMFQS,Mutual Fund,USD,1990-01-31,2018-05-11
MFAPX,NMFQS,Mutual Fund,USD,2010-12-29,2018-05-11
MFARX,NMFQS,Mutual Fund,USD,1992-01-31,2018-05-11
MFAXX,,Mutual Fund,USD,,
MFB,NYSE,Stock,USD,2006-12-28,2013-10-04
MFBBX,NMFQS,Mutual Fund,USD,1993-09-07,2018-05-11
MFBCX,NMFQS,Mutual Fund,USD,1993-12-31,2018-05-11
MFBFX,NMFQS,Mutual Fund,USD,1980-01-02,2018-05-11
MFBGX,NMFQS,Mutual Fund,USD,2005-03-31,2018-05-11
MFBHX,NMFQS,Mutual Fund,USD,2005-03-31,2018-05-11
MFBJX,NMFQS,Mutual Fund,USD,2005-03-31,2018-05-11
MFBKX,NMFQS,Mutual Fund,USD,2012-06-01,2018-05-11
MFBP,PINK,Stock,USD,1999-09-22,2018-05-11
MFBPX,NMFQS,Mutual Fund,USD,2011-08-04,2018-05-11
MFBTX,NMFQS,Mutual Fund,USD,2011-08-04,2018-05-11
MFBXX,,Mutual Fund,USD,,
MFC,NYSE,Stock,USD,1999-09-24,2018-05-11
MFCAX,NMFQS,Mutual Fund,USD,2013-11-19,2018-05-11
MFCB,NYSE,Stock,USD,2001-01-02,2018-05-11
MFCB1,,Stock,USD,,
MFCCX,NMFQS,Mutual Fund,USD,2015-07-08,2018-05-11
MFCDX,NMFQS,Mutual Fund,USD,2013-01-02,2018-05-11
MFCFX,NMFQS,Mutual Fund,USD,2007-01-03,2018-05-11
MFCIX,NMFQS,Mutual Fund,USD,2013-11-19,2018-05-11
MFCMX,NMFQS,Mutual Fund,USD,2006-10-02,2018-05-11
MFCO,OTCMKTS,Stock,USD,1984-06-22,2018-05-11
MFCPX,NMFQS,Mutual Fund,USD,1996-01-10,2018-05-11
MFCRX,,Mutual Fund,USD,,
MFCSF,PINK,Stock,USD,2005-02-03,2018-05-11
MFCXX,,Mutual Fund,USD,,
MFD,NYSE,ETF,USD,2004-05-06,2018-05-11
MFDAX,NMFQS,Mutual Fund,USD,1996-12-31,2018-05-11
MFDB,PINK,Stock,USD,2006-04-06,2018-05-11
MFDCX,NMFQS,Mutual Fund,USD,1998-03-05,2018-05-11
MFDSX,NMFQS,Mutual Fund,USD,2013-01-02,2018-05-11
MFDX,NYSE ARCA,Stock,USD,2017-09-06,2018-05-11
MFDXX,,Mutual Fund,USD,,
MFDYX,NMFQS,Mutual Fund,USD,1996-12-31,2018-05-11
MFEBX,NMFQS,Mutual Fund,USD,1997-11-04,2018-05-11
MFECX,NMFQS,Mutual Fund,USD,1996-03-29,2018-05-11
MFEGX,NMFQS,Mutual Fund,USD,1993-09-13,2018-05-11
MFEHX,NMFQS,Mutual Fund,USD,2005-03-31,2018-05-11
MFEIX,NMFQS,Mutual Fund,USD,1996-12-31,2018-05-11
MFEJX,NMFQS,Mutual Fund,USD,2005-03-31,2018-05-11
MFEKX,NMFQS,Mutual Fund,USD,2011-08-26,2018-05-11
MFELX,NMFQS,Mutual Fund,USD,2005-03-31,2018-05-11
MFEM,NYSE ARCA,Stock,USD,2017-09-06,2018-05-11
MFFDX,NMFQS,Mutual Fund,USD,2010-09-15,2018-05-11
MFFIX,NMFQS,Mutual Fund,USD,2010-09-15,2018-05-11
MFFKX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
MFFMX,NMFQS,Mutual Fund,USD,2010-09-15,2018-05-11
MFFNX,NMFQS,Mutual Fund,USD,2010-09-15,2018-05-11
MFFOX,NMFQS,Mutual Fund,USD,2010-09-15,2018-05-11
MFFPX,NMFQS,Mutual Fund,USD,2010-09-15,2018-05-11
MFFRX,NMFQS,Mutual Fund,USD,2010-09-15,2018-05-11
MFFSX,NMFQS,Mutual Fund,USD,2010-09-15,2018-05-11
MFG,NYSE,Stock,USD,2006-11-08,2018-05-11
MFGBX,NMFQS,Mutual Fund,USD,1993-08-30,2018-05-11
MFGDX,NMFQS,Mutual Fund,USD,1996-03-29,2018-05-11
MFGFX,NMFQS,Mutual Fund,USD,2015-01-02,2018-05-11
MFGGX,NMFQS,Mutual Fund,USD,2005-03-31,2018-05-11
MFGHF,OTCMKTS,Stock,USD,2017-10-06,2018-05-02
MFGHX,NMFQS,Mutual Fund,USD,2005-03-31,2018-05-11
MFGI,PINK,Stock,USD,2007-07-13,2018-05-11
MFGIX,NMFQS,Mutual Fund,USD,1998-03-27,2018-05-11
MFGJX,NMFQS,Mutual Fund,USD,2005-03-31,2018-05-11
MFGKX,NMFQS,Mutual Fund,USD,2012-07-02,2018-05-11
MFGLQ,PINK,Stock,USD,2011-11-02,2013-06-04
MFGP,NYSE,Stock,USD,2017-09-01,2018-05-11
MFGSX,NMFQS,Mutual Fund,USD,1984-07-25,2018-05-11
MFHQX,NMFQS,Mutual Fund,USD,2001-12-31,2018-05-11
MFHRX,NMFQS,Mutual Fund,USD,1999-12-17,2018-05-11
MFI,NASDAQ,Stock,USD,1999-02-05,2015-01-23
MFIAX,NMFQS,Mutual Fund,USD,1993-09-07,2018-05-11
MFIIX,NMFQS,Mutual Fund,USD,1997-01-02,2018-05-11
MFIN,NASDAQ,Stock,USD,1996-05-23,2018-05-11
MFINL,NASDAQ,Stock,USD,2016-05-02,2018-05-11
MFINX,NMFQS,Mutual Fund,USD,1992-09-18,2017-10-30
MFIOX,NMFQS,Mutual Fund,USD,1987-10-29,2018-05-11
MFIPX,NMFQS,Mutual Fund,USD,2017-02-01,2018-05-11
MFIXX,,Mutual Fund,USD,,
MFJAX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
MFJBX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
MFJCX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
MFJEX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
MFJGX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
MFJIX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
MFJKX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
MFJTX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
MFJUX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
MFL,NYSE,ETF,USD,1997-09-29,2018-05-11
MFLA,NYSE ARCA,ETF,USD,2016-01-04,2018-04-12
MFLAX,NMFQS,Mutual Fund,USD,2005-09-29,2018-05-11
MFLBX,NMFQS,Mutual Fund,USD,2005-09-29,2018-05-11
MFLCX,NMFQS,Mutual Fund,USD,2005-09-29,2018-05-11
MFLDX,NMFQS,Mutual Fund,USD,2007-08-15,2018-05-11
MFLEX,NMFQS,Mutual Fund,USD,2005-09-29,2018-05-11
MFLGX,NMFQS,Mutual Fund,USD,2005-09-29,2018-05-11
MFLHX,NMFQS,Mutual Fund,USD,2005-09-29,2018-05-11
MFLIX,NMFQS,Mutual Fund,USD,2005-09-29,2018-05-11
MFLJX,NMFQS,Mutual Fund,USD,2005-09-29,2018-05-11
MFLKX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
MFLLX,NMFQS,Mutual Fund,USD,2013-09-16,2018-05-11
MFLMX,NMFQS,Mutual Fund,USD,2006-10-02,2018-05-11
MFLR,NASDAQ,Stock,USD,2006-12-28,2013-11-15
MFLX,NASDAQ,Stock,USD,2016-01-04,2016-07-28
MFM,NYSE,ETF,USD,1987-11-05,2018-05-11
MFMIX,NMFQS,Mutual Fund,USD,2008-08-27,2018-05-11
MFMLD,OTCMKTS,Stock,USD,2018-02-06,2018-03-01
MFMLF,OTCMKTS,Stock,USD,2017-05-24,2018-05-11
MFMLX,NMFQS,Mutual Fund,USD,2013-01-02,2018-05-11
MFMPX,NMFQS,Mutual Fund,USD,2013-01-02,2018-05-11
MFMTX,NMFQS,Mutual Fund,USD,2006-10-02,2018-05-11
MFN,,Stock,USD,,
MFNC,NASDAQ,Stock,USD,2000-03-17,2018-05-11
MFNDX,NMFQS,Mutual Fund,USD,2012-10-05,2017-01-23
MFNJX,NMFQS,Mutual Fund,USD,2006-10-02,2018-05-11
MFNKX,NMFQS,Mutual Fund,USD,2006-10-02,2018-05-11
MFNLX,NMFQS,Mutual Fund,USD,2006-10-02,2018-05-11
MFO,NYSE,Stock,USD,2012-04-17,2018-05-11
MFOCX,NMFQS,Mutual Fund,USD,1997-12-31,2018-05-11
MFOIX,NMFQS,Mutual Fund,USD,2009-10-01,2018-05-11
MFOMX,NMFQS,Mutual Fund,USD,2009-10-01,2018-05-11
MFON,OTCBB,Stock,USD,2010-12-23,2018-05-11
MFOYY,PINK,Stock,USD,2013-07-19,2018-05-11
MFPAX,NMFQS,Mutual Fund,USD,1993-01-29,2018-05-11
MFPDX,NMFQS,Mutual Fund,USD,2013-06-03,2017-01-23
MFPHX,NMFQS,Mutual Fund,USD,2011-12-29,2018-05-11
MFPIX,NMFQS,Mutual Fund,USD,2011-12-29,2018-05-11
MFPLX,NMFQS,Mutual Fund,USD,2011-12-29,2018-05-11
MFPYX,NMFQS,Mutual Fund,USD,2006-10-02,2018-05-11
MFQAX,NMFQS,Mutual Fund,USD,2006-03-01,2018-05-11
MFQTX,NMFQS,Mutual Fund,USD,2000-11-22,2018-05-11
MFRBX,NMFQS,Mutual Fund,USD,1993-09-07,2018-05-11
MFRCX,NMFQS,Mutual Fund,USD,1993-12-31,2018-05-11
MFRDX,NMFQS,Mutual Fund,USD,2012-10-05,2017-01-23
MFRFX,NMFQS,Mutual Fund,USD,1973-05-03,2018-05-11
MFRHX,NMFQS,Mutual Fund,USD,2005-03-31,2018-05-11
MFRI,NASDAQ,Stock,USD,2017-01-03,2017-03-20
MFRIX,NMFQS,Mutual Fund,USD,2014-01-02,2018-05-11
MFRJX,NMFQS,Mutual Fund,USD,2005-03-31,2018-05-11
MFRKX,NMFQS,Mutual Fund,USD,2006-04-28,2018-05-11
MFRLX,NMFQS,Mutual Fund,USD,2005-03-31,2018-05-11
MFRM,NASDAQ,Stock,USD,2011-11-17,2016-09-19
MFRNX,NMFQS,Mutual Fund,USD,2004-02-03,2018-05-11
MFRRX,NMFQS,Mutual Fund,USD,2014-08-29,2016-07-22
MFRSX,NMFQS,Mutual Fund,USD,2003-12-31,2018-05-11
MFRSY,PINK,Stock,USD,2017-11-13,2017-12-27
MFRVF,PINK,Stock,USD,2011-04-07,2018-05-11
MFS,NYSE,Stock,USD,,
MFS-W,NYSE,Stock,USD,,
MFSCX,NMFQS,Mutual Fund,USD,1984-10-31,2018-05-11
MFSF,NASDAQ,Stock,USD,1999-12-30,2018-05-11
MFSMX,NMFQS,Mutual Fund,USD,1984-10-31,2018-05-11
MFSSX,NMFQS,Mutual Fund,USD,1985-04-09,2018-05-11
MFST,PINK,Stock,USD,2012-09-25,2018-05-11
MFSXX,,Mutual Fund,USD,,
MFT,NYSE,ETF,USD,1994-10-27,2018-05-11
MFTAX,NMFQS,Mutual Fund,USD,2010-08-26,2018-05-11
MFTCX,NMFQS,Mutual Fund,USD,2011-02-01,2018-05-11
MFTFX,NMFQS,Mutual Fund,USD,2010-06-01,2018-05-11
MFTIX,NMFQS,Mutual Fund,USD,2010-08-31,2018-05-11
MFTNX,NMFQS,Mutual Fund,USD,2012-03-21,2018-05-11
MFTOX,NMFQS,Mutual Fund,USD,2013-03-14,2018-05-11
MFTRX,NMFQS,Mutual Fund,USD,2014-08-29,2016-07-22
MFTTX,NMFQS,Mutual Fund,USD,2010-05-05,2018-05-11
MFTXX,,Mutual Fund,USD,,
MFUAX,NMFQS,Mutual Fund,USD,2002-01-03,2018-05-11
MFUFX,NMFQS,Mutual Fund,USD,2015-01-02,2018-05-11
MFULX,NMFQS,Mutual Fund,USD,2002-01-03,2018-05-11
MFUNX,NMFQS,Mutual Fund,USD,2002-12-30,2018-05-11
MFUS,NYSE ARCA,Stock,USD,2017-09-06,2018-05-11
MFUYX,NMFQS,Mutual Fund,USD,2002-01-03,2018-05-11
MFUZX,NMFQS,Mutual Fund,USD,2010-11-15,2018-05-11
MFV,NYSE,ETF,USD,1990-01-11,2018-05-11
MFVAX,NMFQS,Mutual Fund,USD,2000-04-28,2018-05-11
MFVFX,NMFQS,Mutual Fund,USD,2015-01-02,2018-05-11
MFVNX,NMFQS,Mutual Fund,USD,2002-12-30,2018-05-11
MFVSX,NMFQS,Mutual Fund,USD,2000-04-28,2018-05-11
MFVZX,NMFQS,Mutual Fund,USD,2010-11-15,2018-05-11
MFWBX,NMFQS,Mutual Fund,USD,1993-09-07,2018-05-11
MFWCX,NMFQS,Mutual Fund,USD,1993-12-31,2018-05-11
MFWGX,NMFQS,Mutual Fund,USD,2005-03-31,2018-05-11
MFWHX,NMFQS,Mutual Fund,USD,2005-03-31,2018-05-11
MFWIX,NMFQS,Mutual Fund,USD,1996-12-31,2018-05-11
MFWJX,NMFQS,Mutual Fund,USD,2005-03-31,2018-05-11
MFWLX,NMFQS,Mutual Fund,USD,2012-06-01,2018-05-11
MFWTX,NMFQS,Mutual Fund,USD,1990-08-31,2018-05-11
MFWVX,NMFQS,Mutual Fund,USD,1984-10-31,2018-05-11
MFXAX,NMFQS,Mutual Fund,USD,1996-11-07,2018-05-11
MG,NYSE,Stock,USD,2009-10-08,2018-05-11
MGA,NYSE,Stock,USD,1990-03-26,2018-05-11
MGAAF,PINK,Stock,USD,2017-10-06,2018-04-16
MGAFF,PINK,Stock,USD,2005-02-25,2018-05-11
MGAFX,NMFQS,Mutual Fund,USD,2010-01-04,2018-05-11
MGALX,NMFQS,Mutual Fund,USD,2003-10-31,2018-05-11
MGAM,NASDAQ,Stock,USD,1995-02-01,2014-12-19
MGATX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
MGAVX,NMFQS,Mutual Fund,USD,1995-07-31,2018-01-26
MGAWY,OTCBB,Stock,USD,2014-07-28,2018-05-11
MGAXX,,Mutual Fund,USD,,
MGAZX,NMFQS,Stock,USD,,
MGBAX,NMFQS,Mutual Fund,USD,2010-06-01,2018-05-11
MGBBX,NMFQS,Mutual Fund,USD,2010-06-01,2018-05-11
MGBDX,NMFQS,Mutual Fund,USD,2010-06-01,2018-05-11
MGBIX,NMFQS,Mutual Fund,USD,2013-04-02,2018-05-11
MGBJX,NMFQS,Mutual Fund,USD,2010-06-01,2018-05-11
MGBKX,NMFQS,Mutual Fund,USD,2010-06-01,2018-05-11
MGBLX,NMFQS,Mutual Fund,USD,2010-06-01,2018-05-11
MGBMX,NMFQS,Mutual Fund,USD,2010-06-01,2018-05-11
MGBNX,NMFQS,Mutual Fund,USD,2010-06-01,2018-05-11
MGBOX,NMFQS,Mutual Fund,USD,2013-01-02,2018-05-11
MGBRX,NMFQS,Mutual Fund,USD,2003-10-30,2018-05-11
MGC,NYSE ARCA,ETF,USD,2007-12-27,2018-05-11
MGCC,,Stock,USD,,
MGCCX,NMFQS,Mutual Fund,USD,2010-11-04,2017-12-29
MGCD,NASDAQ,Stock,USD,2003-07-15,2017-12-29
MGCEX,NMFQS,Mutual Fund,USD,2010-11-04,2017-12-29
MGCFF,OTCMKTS,Stock,USD,2017-11-17,2017-11-17
MGCIX,NMFQS,Mutual Fund,USD,2011-01-03,2017-12-29
MGCLF,PINK,Stock,USD,2017-02-22,2018-05-11
MGCPF,OTCBB,Stock,USD,2015-07-21,2018-04-05
MGCSX,NMFQS,Mutual Fund,USD,2005-08-03,2018-05-11
MGCV,PINK,Stock,USD,1997-10-09,2018-05-11
MGDAX,NMFQS,Mutual Fund,USD,2005-04-04,2018-05-11
MGDBX,NMFQS,Mutual Fund,USD,2005-04-04,2018-05-11
MGDCX,NMFQS,Mutual Fund,USD,2005-04-04,2018-05-11
MGDDF,PINK,Stock,USD,2007-07-24,2018-05-11
MGDDY,PINK,Stock,USD,2008-10-27,2018-05-11
MGDIX,NMFQS,Mutual Fund,USD,2005-04-04,2018-05-11
MGDLX,NMFQS,Mutual Fund,USD,2010-12-29,2018-05-11
MGDNX,NMFQS,Mutual Fund,USD,2008-02-28,2018-05-11
MGDPF,PINK,Stock,USD,2012-08-30,2018-05-11
MGDPX,NMFQS,Mutual Fund,USD,2010-12-29,2018-05-11
MGDRX,NMFQS,Mutual Fund,USD,2016-03-01,2018-05-11
MGEE,NASDAQ,Stock,USD,1990-03-26,2018-05-11
MGEMX,NMFQS,Mutual Fund,USD,1992-09-25,2018-05-11
MGEN,NASDAQ,Stock,USD,2014-06-18,2018-05-11
MGETX,NMFQS,Mutual Fund,USD,2017-02-01,2018-05-11
MGF,NYSE,ETF,USD,1987-05-20,2018-05-11
MGFAX,NMFQS,Mutual Fund,USD,2001-11-02,2018-05-11
MGFIX,NMFQS,Mutual Fund,USD,1984-05-31,2018-05-11
MGFLX,NMFQS,Mutual Fund,USD,2005-01-03,2018-05-11
MGFNX,NMFQS,Mutual Fund,USD,2005-01-03,2018-05-11
MGFOX,NMFQS,Mutual Fund,USD,2013-09-16,2018-05-11
MGFRF,OTCBB,Stock,USD,2016-01-07,2018-03-06
MGFRX,NMFQS,Mutual Fund,USD,2015-01-02,2018-05-11
MGFSX,NMFQS,Mutual Fund,USD,2005-01-03,2018-05-11
MGFX,OTCMKTS,Stock,USD,2005-09-21,2018-03-22
MGFYX,NMFQS,Mutual Fund,USD,2005-01-03,2018-05-11
MGFZX,NMFQS,Mutual Fund,USD,2015-01-02,2018-05-11
MGGAX,NMFQS,Mutual Fund,USD,2017-02-28,2018-05-11
MGGBX,NMFQS,Mutual Fund,USD,1994-03-25,2018-05-11
MGGI,OTCBB,Stock,USD,2014-06-04,2017-12-08
MGGIX,NMFQS,Mutual Fund,USD,2008-05-30,2018-05-11
MGGLX,NMFQS,Mutual Fund,USD,2008-05-30,2018-05-11
MGGNX,NMFQS,Mutual Fund,USD,2017-02-28,2018-05-11
MGGPX,NMFQS,Mutual Fund,USD,2010-05-24,2018-05-11
MGGYX,NMFQS,Mutual Fund,USD,2017-02-28,2018-05-11
MGH,NYSE MKT,Stock,USD,2017-01-03,2017-01-27
MGHAX,NMFQS,Mutual Fund,USD,1998-05-29,2018-05-11
MGHBX,NMFQS,Mutual Fund,USD,1998-05-29,2018-05-11
MGHCF,OTCMKTS,Stock,USD,2016-01-04,2018-05-11
MGHDX,,Mutual Fund,USD,,
MGHHX,NMFQS,Mutual Fund,USD,2008-02-28,2018-05-11
MGHIX,NMFQS,Mutual Fund,USD,2007-08-31,2018-05-11
MGHL,OTCMKTS,Stock,USD,2007-07-30,2018-05-11
MGHOF,PINK,Stock,USD,2015-12-28,2017-06-14
MGHYX,NMFQS,Mutual Fund,USD,1998-03-16,2018-05-11
MGI,NASDAQ,Stock,USD,2004-07-01,2018-05-11
MGIAX,NMFQS,Mutual Fund,USD,1995-10-24,2018-05-11
MGIBX,NMFQS,Mutual Fund,USD,1995-10-24,2018-05-11
MGIC,NASDAQ,Stock,USD,1991-08-30,2018-05-11
MGICX,NMFQS,Mutual Fund,USD,1996-06-28,2018-05-11
MGIDX,NMFQS,Mutual Fund,USD,1992-03-30,2018-05-11
MGIGX,NMFQS,Mutual Fund,USD,2016-01-04,2017-12-29
MGIIX,NMFQS,Mutual Fund,USD,2007-06-01,2018-05-11
MGILX,NMFQS,Mutual Fund,USD,2008-06-16,2018-05-11
MGINX,NMFQS,Mutual Fund,USD,1995-05-15,2018-05-11
MGIPXX,,Mutual Fund,USD,,
MGISX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
MGJAX,NMFQS,Mutual Fund,USD,2009-12-01,2018-05-11
MGJFX,NMFQS,Mutual Fund,USD,2015-01-02,2018-05-11
MGJIX,NMFQS,Mutual Fund,USD,2015-01-02,2018-05-11
MGJRX,NMFQS,Mutual Fund,USD,2015-01-02,2018-05-11
MGK,NYSE ARCA,ETF,USD,2007-12-27,2018-05-11
MGKSX,NMFQS,Mutual Fund,USD,2017-05-22,2018-04-27
MGLAX,NMFQS,Mutual Fund,USD,2009-03-11,2018-05-11
MGLBX,NMFQS,Mutual Fund,USD,2007-06-29,2018-05-11
MGLCX,NMFQS,Mutual Fund,USD,2014-12-22,2018-05-11
MGLDF,OTCMKTS,Stock,USD,2016-11-15,2018-04-30
MGLDX,NMFQS,Mutual Fund,USD,2014-12-22,2018-05-11
MGLG,OTCMKTS,Stock,USD,2006-11-14,2018-05-09
MGLIX,NMFQS,Mutual Fund,USD,2009-03-11,2018-05-11
MGLJX,NMFQS,Mutual Fund,USD,2014-12-22,2018-05-11
MGLKX,NMFQS,Mutual Fund,USD,2014-12-22,2018-05-11
